annee,consommation ,consommation_normale ,energie ,epci,nom_epci ,secteur
2015,3 600,3 600,BOIS,200072130,Carnelle Pays-De-France,AGR
2015,230,230,ELEC,200072130,Carnelle Pays-De-France,AGR
2015,970,970,GN,200072130,Carnelle Pays-De-France,AGR
2015,7 080,7 080,PP+CMS,200072130,Carnelle Pays-De-France,AGR
2015,5 800,5 800,ELEC,200072130,Carnelle Pays-De-France,IND
2015,400,400,GN,200072130,Carnelle Pays-De-France,IND
2015,610,610,PP+CMS,200072130,Carnelle Pays-De-France,IND
2015,23 380,26 000,BOIS,200072130,Carnelle Pays-De-France,RES
2015,90 000,92 980,ELEC,200072130,Carnelle Pays-De-France,RES
2015,121 670,133 120,GN,200072130,Carnelle Pays-De-France,RES
2015,22 750,24 910,PP+CMS,200072130,Carnelle Pays-De-France,RES
2015,63 470,64 370,ELEC,200072346,Carnelle Pays-De-France,TER
2015,23 130,24 990,GN,200072346,Carnelle Pays-De-France,TER
2015,3 240,3 500,PP+CMS,200072346,Carnelle Pays-De-France,TER
2015,191 420,191 420,PP+CMS,200072346,Carnelle Pays-De-France,TRAF
2015,760,760,BOIS,200072346,Cergy-Pontoise,AGR
2015,840,840,ELEC,200072346,Cergy-Pontoise,AGR
2015,220,220,GN,200072346,Cergy-Pontoise,AGR
2015,7 390,7 390,PP+CMS,200072346,Cergy-Pontoise,AGR
2015,135 740,135 740,ELEC,200072346,Cergy-Pontoise,IND
2015,110 410,110 410,GN,200072346,Cergy-Pontoise,IND
2015,6 220,6 220,PP+CMS,200072346,Cergy-Pontoise,IND
2015,19 130,19 130,URB,200072346,Cergy-Pontoise,IND
2015,66 510,73 840,BOIS,200072346,Cergy-Pontoise,RES
2015,396 700,409 370,ELEC,200072346,Cergy-Pontoise,RES
2015,522 200,567 730,GN,200072346,Cergy-Pontoise,RES
2015,52 200,56 320,PP+CMS,200072346,Cergy-Pontoise,RES
2015,219 980,239 980,URB,200072346,Cergy-Pontoise,RES
2015,1 720,1 910,BOIS,200072346,Cergy-Pontoise,TER
2015,494 230,501 560,ELEC,200072346,Cergy-Pontoise,TER
2015,277 110,300 260,GN,200072346,Cergy-Pontoise,TER
2015,37 770,40 880,PP+CMS,200072346,Cergy-Pontoise,TER
2015,111 100,120 950,URB,200072346,Cergy-Pontoise,TER
2015,861 140,861 140,PP+CMS,200072346,Cergy-Pontoise,TRAF
2015,590,590,ELEC,200072346,Cœur d'Essonne Agglomération,AGR
2015,4 200,4 200,GN,200072346,Cœur d'Essonne Agglomération,AGR
2015,5 750,5 750,PP+CMS,200072544,Cœur d'Essonne Agglomération,AGR
2015,70 210,70 210,ELEC,200072544,Cœur d'Essonne Agglomération,IND
2015,182 040,182 040,GN,200072544,Cœur d'Essonne Agglomération,IND
2015,1 120,1 120,PP+CMS,200072544,Cœur d'Essonne Agglomération,IND
2015,106 770,115 640,BOIS,200072544,Cœur d'Essonne Agglomération,RES
2015,402 030,411 150,ELEC,200072544,Cœur d'Essonne Agglomération,RES
2015,653 090,697 900,GN,200072544,Cœur d'Essonne Agglomération,RES
2015,124 140,132 740,PP+CMS,200072544,Cœur d'Essonne Agglomération,RES
2015,48 080,51 120,URB,200072544,Cœur d'Essonne Agglomération,RES
2015,449 700,454 690,ELEC,200072544,Cœur d'Essonne Agglomération,TER
2015,327 540,347 920,GN,200072544,Cœur d'Essonne Agglomération,TER
2015,29 570,31 310,PP+CMS,200072544,Cœur d'Essonne Agglomération,TER
2015,16 820,18 020,URB,200072544,Cœur d'Essonne Agglomération,TER
2015,1 124 640,1 124 640,PP+CMS,200072544,Cœur d'Essonne Agglomération,TRAF
2015,1 870,1 870,ELEC,200072544,Cœur d'Yvelines,AGR
2015,110,110,GN,200072544,Cœur d'Yvelines,AGR
