secteur,annee,insee,commune,emission
Agriculture,2005,78140,Chapet,0.1
Agriculture,2005,78143,Châteaufort,0.1
Agriculture,2005,78146,Chatou,0
Agriculture,2005,78147,Chaufour-lès-Bonnières,0.4
Agriculture,2005,78152,Chavenay,0.2
Agriculture,2005,78158,Le Chesnay-Rocquencourt,0.1
Agriculture,2005,78160,Chevreuse,0.9
Agriculture,2005,78162,Choisel,0.6
Agriculture,2005,78163,Civry-la-Forêt,0.8
Agriculture,2005,78165,Les Clayes-sous-Bois,0.3
Agriculture,2005,78168,Coignières,0.2
Agriculture,2005,78171,Condé-sur-Vesgre,0.1
Agriculture,2005,78172,Conflans-Sainte-Honorine,0.2
Agriculture,2005,78185,Courgent,0
Agriculture,2005,78188,Cravent,0.5
Agriculture,2005,78189,Crespières,1.5
Agriculture,2005,78190,Croissy-sur-Seine,0
Agriculture,2005,78192,Dammartin-en-Serve,0.3
Agriculture,2005,78193,Dampierre-en-Yvelines,0.9
Agriculture,2005,78194,Dannemarie,0.4
Agriculture,2005,78196,Davron,0.7
Agriculture,2005,78202,Drocourt,0.8
Agriculture,2005,78206,Ecquevilly,0.9
Agriculture,2005,78208,Élancourt,0.1
Agriculture,2005,78209,Émancé,1.2
Agriculture,2005,78217,Épône,0.3
Agriculture,2005,78220,Les Essarts-le-Roi,0.9
Agriculture,2005,78224,L'Étang-la-Ville,0.1
Agriculture,2005,78227,Évecquemont,0
Agriculture,2005,78230,La Falaise,0.1
Agriculture,2005,78231,Favrieux,0.3
Agriculture,2005,78233,Feucherolles,0.8
Agriculture,2005,78234,Flacourt,0.3
Agriculture,2005,78236,Flexanville,1.3
Agriculture,2005,78238,Flins-sur-Seine,0.2
Agriculture,2005,78239,Follainville-Dennemont,0.3
Agriculture,2005,78242,Fontenay-le-Fleury,0
Agriculture,2005,78245,Fontenay-Mauvoisin,0.2
Agriculture,2005,78246,Fontenay-Saint-Père,1.3
Agriculture,2005,78255,Freneuse,0.7
Agriculture,2005,78261,Gaillon-sur-Montcient,1.9
Agriculture,2005,78262,Galluis,0.1
Agriculture,2005,78263,Gambais,1.7
Agriculture,2005,78264,Gambaiseuil,0.1
Agriculture,2005,78265,Garancières,1
Agriculture,2005,78267,Gargenville,0.4
Agriculture,2005,78269,Gazeran,1.7
Agriculture,2005,78276,Gommecourt,0.3
Agriculture,2005,78278,Goupillières,0.5
Agriculture,2005,78281,Goussonville,0.3
Agriculture,2005,78283,Grandchamp,0.8
Agriculture,2005,78285,Gressey,0.6
Agriculture,2005,78289,Grosrouvre,0.7
Agriculture,2005,78290,Guernes,0.3
Agriculture,2005,78291,Guerville,2.1
Agriculture,2005,78296,Guitrancourt,0.6
Agriculture,2005,78297,Guyancourt,1.1
Agriculture,2005,78299,Hardricourt,0.1
Agriculture,2005,78300,Hargeville,0.4
Agriculture,2005,78302,La Hauteville,0.2
Agriculture,2005,78305,Herbeville,0.2
Agriculture,2005,78307,Hermeray,1.1
Agriculture,2005,78310,Houdan,1.3
Agriculture,2005,78311,Houilles,0.1
Agriculture,2005,78317,Jambville,0.2
Agriculture,2005,78320,Notre-Dame-de-la-Mer,1
Agriculture,2005,78321,Jouars-Pontchartrain,1.1
Agriculture,2005,78322,Jouy-en-Josas,0.3
Agriculture,2005,78324,Jouy-Mauvoisin,0.1
Agriculture,2005,78325,Jumeauville,0.9
Agriculture,2005,78327,Juziers,0.2
Agriculture,2005,78329,Lainville-en-Vexin,0.2
Agriculture,2005,78334,Lévis-Saint-Nom,0.2
Agriculture,2005,78335,Limay,0.1
Agriculture,2005,78337,Limetz-Villez,0.3
Agriculture,2005,78343,Les Loges-en-Josas,0
Agriculture,2005,78344,Lommoye,0.9
Agriculture,2005,78346,Longnes,2.4
Agriculture,2005,78349,Longvilliers,0.5
Agriculture,2005,78350,Louveciennes,0
Agriculture,2005,78354,Magnanville,0
Agriculture,2005,78356,Magny-les-Hameaux,0.9
Agriculture,2005,78358,Maisons-Laffitte,0
Agriculture,2005,78361,Mantes-la-Jolie,0
Agriculture,2005,78362,Mantes-la-Ville,0
Agriculture,2005,78364,Marcq,0.2
Agriculture,2005,78366,Mareil-le-Guyon,0.6
Agriculture,2005,78367,Mareil-Marly,0
Agriculture,2005,78368,Mareil-sur-Mauldre,0.2
Agriculture,2005,78372,Marly-le-Roi,0.2
Agriculture,2005,78380,Maule,1.1
Agriculture,2005,78381,Maulette,0.7
Agriculture,2005,78382,Maurecourt,0
Agriculture,2005,78383,Maurepas,0.1
Agriculture,2005,78384,Médan,0
Agriculture,2005,78385,Ménerville,0.5
Agriculture,2005,78389,Méré,0.7
Agriculture,2005,78396,Le Mesnil-le-Roi,0.3
Agriculture,2005,78397,Le Mesnil-Saint-Denis,0.3
Agriculture,2005,78398,Les Mesnuls,0.2
Agriculture,2005,78401,Meulan-en-Yvelines,0
Agriculture,2005,78402,Mézières-sur-Seine,0.3
Agriculture,2005,78403,Mézy-sur-Seine,0.1
Agriculture,2005,78406,Milon-la-Chapelle,0
Agriculture,2005,78407,Mittainville,0.9
Agriculture,2005,78410,Moisson,0.1
Agriculture,2005,78413,Mondreville,0.3
Agriculture,2005,78415,Montainville,0.8
Agriculture,2005,78416,Montalet-le-Bois,0.1
Agriculture,2005,78417,Montchauvet,1.5
Agriculture,2005,78418,Montesson,1.1
Agriculture,2005,78420,Montfort-l'Amaury,0.3
Agriculture,2005,78423,Montigny-le-Bretonneux,0.1
Agriculture,2005,78431,Morainvilliers,0.5
Agriculture,2005,78439,Mulcent,0.5
Agriculture,2005,78440,Les Mureaux,0.3
Agriculture,2005,78442,Neauphle-le-Château,0.1
Agriculture,2005,78443,Neauphle-le-Vieux,1.5
Agriculture,2005,78444,Neauphlette,1.8
Agriculture,2005,78451,Nézel,0.2
Agriculture,2005,78455,Noisy-le-Roi,1.4
Agriculture,2005,78460,Oinville-sur-Montcient,0.1
Agriculture,2005,78464,Orcemont,1.2
Agriculture,2005,78465,Orgerus,1
Agriculture,2005,78466,Orgeval,1.1
Agriculture,2005,78470,Orphin,0.8
Agriculture,2005,78472,Orsonville,1.6
Agriculture,2005,78474,Orvilliers,0.5
Agriculture,2005,78475,Osmoy,0.8
Agriculture,2005,78478,Paray-Douaville,1.3
Agriculture,2005,78481,Le Pecq,0
Agriculture,2005,78484,Perdreauville,1.1
Agriculture,2005,78486,Le Perray-en-Yvelines,0.4
Agriculture,2005,78490,Plaisir,0.8
Agriculture,2005,78497,Poigny-la-Forêt,0.1
Agriculture,2005,78498,Poissy,0.8
Agriculture,2005,78499,Ponthévrard,0.1
Agriculture,2005,78501,Porcheville,0.1
Agriculture,2005,78505,Prunay-le-Temple,0.6
Agriculture,2005,78506,Prunay-en-Yvelines,2.4
Agriculture,2005,78513,La Queue-les-Yvelines,0.6
Agriculture,2005,78516,Raizeux,0.8
Agriculture,2005,78517,Rambouillet,1.3
Agriculture,2005,78518,Rennemoulin,0.2
Agriculture,2005,78520,Richebourg,0.5
Agriculture,2005,78522,Rochefort-en-Yvelines,0.1
Agriculture,2005,78530,Rosay,0.3
Agriculture,2005,78531,Rosny-sur-Seine,1
Agriculture,2005,78536,Sailly,0.6
Agriculture,2005,78537,Saint-Arnoult-en-Yvelines,0.4
Agriculture,2005,78545,Saint-Cyr-l'École,0.3
Agriculture,2005,78548,Saint-Forget,0.1
Agriculture,2005,78550,Saint-Germain-de-la-Grange,0.2
Agriculture,2005,78551,Saint-Germain-en-Laye,0.3
Agriculture,2005,78557,Saint-Hilarion,0.6
Agriculture,2005,78558,Saint-Illiers-la-Ville,0.6
Agriculture,2005,78559,Saint-Illiers-le-Bois,0.2
Agriculture,2005,78561,Saint-Lambert,0.9
Agriculture,2005,78562,Saint-Léger-en-Yvelines,0
Agriculture,2005,78564,Saint-Martin-de-Bréthencourt,2.1
Agriculture,2005,78565,Saint-Martin-des-Champs,0.6
Agriculture,2005,78567,Saint-Martin-la-Garenne,0.4
Agriculture,2005,78569,Sainte-Mesme,0.2
Agriculture,2005,78571,Saint-Nom-la-Bretèche,2.6
Agriculture,2005,78575,Saint-Rémy-lès-Chevreuse,0.2
Agriculture,2005,78576,Saint-Rémy-l'Honoré,0.6
Agriculture,2005,78586,Sartrouville,0.2
Agriculture,2005,78588,Saulx-Marchais,1.1
Agriculture,2005,78590,Senlisse,0
Agriculture,2005,78591,Septeuil,0.4
Agriculture,2005,78597,Soindres,0.3
Agriculture,2005,78601,Sonchamp,4.9
Agriculture,2005,78605,Tacoignières,0.1
Agriculture,2005,78606,Le Tartre-Gaudran,0.2
Agriculture,2005,78608,Le Tertre-Saint-Denis,0.7
Agriculture,2005,78609,Tessancourt-sur-Aubette,0.1
Agriculture,2005,78615,Thiverval-Grignon,0.9
Agriculture,2005,78616,Thoiry,0.6
Agriculture,2005,78618,Tilly,1
Agriculture,2005,78620,Toussus-le-Noble,0.1
Agriculture,2005,78621,Trappes,0
Agriculture,2005,78623,Le Tremblay-sur-Mauldre,0.3
Agriculture,2005,78624,Triel-sur-Seine,0.1
Agriculture,2005,78638,Vaux-sur-Seine,0
Agriculture,2005,78640,Vélizy-Villacoublay,0
Agriculture,2005,78642,Verneuil-sur-Seine,0
Agriculture,2005,78643,Vernouillet,0.1
Agriculture,2005,78644,La Verrière,0
Agriculture,2005,78646,Versailles,0.6
Agriculture,2005,78647,Vert,0.2
Agriculture,2005,78650,Le Vésinet,0
Agriculture,2005,78653,Vicq,0.6
Agriculture,2005,78655,Vieille-Église-en-Yvelines,0.2
Agriculture,2005,78668,La Villeneuve-en-Chevrie,1.3
Agriculture,2005,78672,Villennes-sur-Seine,0
Agriculture,2005,78674,Villepreux,0.8
Agriculture,2005,78677,Villette,0.7
Agriculture,2005,78681,Villiers-le-Mahieu,0.4
Agriculture,2005,78683,Villiers-Saint-Frédéric,0.2
Agriculture,2005,78688,Voisins-le-Bretonneux,0.1
Agriculture,2005,91001,Abbéville-la-Rivière,1.5
Agriculture,2005,91016,Angerville,1.9
Agriculture,2005,91017,Angervilliers,0.3
Agriculture,2005,91021,Arpajon,0
Agriculture,2005,91022,Arrancourt,0.4
Agriculture,2005,91027,Athis-Mons,0
Agriculture,2005,91035,Authon-la-Plaine,1.5
Agriculture,2005,91037,Auvernaux,0.3
Agriculture,2005,91038,Auvers-Saint-Georges,0.2
Agriculture,2005,91041,Avrainville,1.9
Agriculture,2005,91044,Ballainvilliers,0.3
Agriculture,2005,91045,Ballancourt-sur-Essonne,0.8
Agriculture,2005,91047,Baulne,0.2
Agriculture,2005,91064,Bièvres,0.1
Agriculture,2005,91067,Blandy,1.2
Agriculture,2005,91069,Boigneville,0.9
Agriculture,2005,91075,Bois-Herpin,0.3
Agriculture,2005,91079,Boissy-la-Rivière,0.8
Agriculture,2005,91080,Boissy-le-Cutté,0.1
Agriculture,2005,91081,Boissy-le-Sec,2.4
Agriculture,2005,91085,Boissy-sous-Saint-Yon,0.4
Agriculture,2005,91093,Boullay-les-Troux,0.2
Agriculture,2005,91095,Bouray-sur-Juine,0.4
Agriculture,2005,91097,Boussy-Saint-Antoine,0
Agriculture,2005,91098,Boutervilliers,0.8
Agriculture,2005,91099,Boutigny-sur-Essonne,1.1
Agriculture,2005,91100,Bouville,1.2
Agriculture,2005,91103,Brétigny-sur-Orge,2.1
Agriculture,2005,91105,Breuillet,0.2
Agriculture,2005,91106,Breux-Jouy,0.2
Agriculture,2005,91109,Brières-les-Scellés,0.8
Agriculture,2005,91111,Briis-sous-Forges,0.7
Agriculture,2005,91112,Brouy,1
Agriculture,2005,91114,Brunoy,0
Agriculture,2005,91115,Bruyères-le-Châtel,0.3
Agriculture,2005,91121,Buno-Bonnevaux,0.9
Agriculture,2005,91122,Bures-sur-Yvette,0
Agriculture,2005,91129,Cerny,1.3
Agriculture,2005,91130,Chalo-Saint-Mars,1.7
Agriculture,2005,91131,Chalou-Moulineux,0.8
Agriculture,2005,91132,Chamarande,0.1
Agriculture,2005,91135,Champcueil,1.2
Agriculture,2005,91136,Champlan,0.1
Agriculture,2005,91137,Champmotteux,0.6
Agriculture,2005,91145,Chatignonville,0.9
Agriculture,2005,91148,Chauffour-lès-Étréchy,0.8
Agriculture,2005,91156,Cheptainville,1.1
Agriculture,2005,91159,Chevannes,0.9
Agriculture,2005,91161,Chilly-Mazarin,0.1
Agriculture,2005,91174,Corbeil-Essonnes,0
Agriculture,2005,91175,Corbreuse,1.6
Agriculture,2005,91179,Le Coudray-Montceaux,0.4
Agriculture,2005,91180,Courances,1
Agriculture,2005,91184,Courdimanche-sur-Essonne,0.2
Agriculture,2005,91186,Courson-Monteloup,0.2
Agriculture,2005,91195,Dannemois,0.4
Agriculture,2005,91198,D'Huison-Longueville,0.3
Agriculture,2005,91200,Dourdan,1
Agriculture,2005,91201,Draveil,0.3
Agriculture,2005,91204,Écharcon,0.3
Agriculture,2005,91207,Égly,0
Agriculture,2005,91216,Épinay-sur-Orge,0.1
Agriculture,2005,91223,Étampes,5
Agriculture,2005,91225,Étiolles,0
Agriculture,2005,91226,Étréchy,1.3
Agriculture,2005,91228,Evry-Courcouronnes,0
Agriculture,2005,91232,La Ferté-Alais,0.1
Agriculture,2005,91235,Fleury-Mérogis,0
Agriculture,2005,91240,Fontaine-la-Rivière,0.2
Agriculture,2005,91243,Fontenay-lès-Briis,0.9
Agriculture,2005,91244,Fontenay-le-Vicomte,1.2
Agriculture,2005,91247,La Forêt-le-Roi,0.5
Agriculture,2005,91248,La Forêt-Sainte-Croix,0.3
Agriculture,2005,91249,Forges-les-Bains,1.5
Agriculture,2005,91272,Gif-sur-Yvette,0.1
Agriculture,2005,91273,Gironville-sur-Essonne,1.4
Agriculture,2005,91274,Gometz-la-Ville,2.3
Agriculture,2005,91275,Gometz-le-Châtel,0.2
Agriculture,2005,91284,Les Granges-le-Roi,0.8
Agriculture,2005,91286,Grigny,0
Agriculture,2005,91293,Guigneville-sur-Essonne,0.5
Agriculture,2005,91294,Guillerval,0.9
Agriculture,2005,91312,Igny,0
Agriculture,2005,91315,Itteville,0.3
Agriculture,2005,91318,Janville-sur-Juine,0.2
Agriculture,2005,91319,Janvry,0.8
Agriculture,2005,91330,Lardy,0.1
Agriculture,2005,91332,Leudeville,1.4
Agriculture,2005,91333,Leuville-sur-Orge,0
Agriculture,2005,91338,Limours,1
Agriculture,2005,91339,Linas,0
Agriculture,2005,91340,Lisses,0.1
Agriculture,2005,91345,Longjumeau,0
Agriculture,2005,91347,Longpont-sur-Orge,0.1
Agriculture,2005,91359,Maisse,1.8
Agriculture,2005,91363,Marcoussis,1.3
Agriculture,2005,91374,Marolles-en-Beauce,0.7
Agriculture,2005,91376,Marolles-en-Hurepoix,0.2
Agriculture,2005,91377,Massy,0
Agriculture,2005,91378,Mauchamps,0
Agriculture,2005,91386,Mennecy,0.4
Agriculture,2005,91390,Le Mérévillois,5.1
Agriculture,2005,91393,Mérobert,1.8
Agriculture,2005,91399,Mespuits,1
Agriculture,2005,91405,Milly-la-Forêt,1.5
Agriculture,2005,91408,Moigny-sur-École,0.6
Agriculture,2005,91411,Les Molières,0.3
Agriculture,2005,91412,Mondeville,0.7
Agriculture,2005,91414,Monnerville,1.5
Agriculture,2005,91425,Montlhéry,0
Agriculture,2005,91432,Morangis,0.2
Agriculture,2005,91433,Morigny-Champigny,3.5
Agriculture,2005,91434,Morsang-sur-Orge,0
Agriculture,2005,91441,Nainville-les-Roches,0.3
Agriculture,2005,91457,La Norville,0.1
Agriculture,2005,91458,Nozay,0.2
Agriculture,2005,91461,Ollainville,0.3
Agriculture,2005,91463,Oncy-sur-École,0.2
Agriculture,2005,91468,Ormoy,0.1
Agriculture,2005,91469,Ormoy-la-Rivière,0.9
Agriculture,2005,91471,Orsay,0.4
Agriculture,2005,91473,Orveau,0.6
Agriculture,2005,91477,Palaiseau,0.1
Agriculture,2005,91479,Paray-Vieille-Poste,0
Agriculture,2005,91482,Pecqueuse,0.5
Agriculture,2005,91494,Le Plessis-Pâté,1.1
Agriculture,2005,91495,Plessis-Saint-Benoist,0.8
Agriculture,2005,91507,Prunay-sur-Essonne,0.8
Agriculture,2005,91508,Puiselet-le-Marais,1.6
Agriculture,2005,91511,Pussay,1.4
Agriculture,2005,91514,Quincy-sous-Sénart,0
Agriculture,2005,91519,Richarville,1.2
Agriculture,2005,91521,Ris-Orangis,0
Agriculture,2005,91525,Roinville,0.5
Agriculture,2005,91526,Roinvilliers,0.8
Agriculture,2005,91533,Saclas,0.8
Agriculture,2005,91534,Saclay,2.5
Agriculture,2005,91538,Saint-Aubin,0.1
Agriculture,2005,91540,Saint-Chéron,0.3
Agriculture,2005,91544,Saint-Cyr-la-Rivière,0.7
Agriculture,2005,91546,Saint-Cyr-sous-Dourdan,0.3
Agriculture,2005,91547,Saint-Escobille,0.7
Agriculture,2005,91549,Sainte-Geneviève-des-Bois,0.2
Agriculture,2005,91552,Saint-Germain-lès-Arpajon,0.1
Agriculture,2005,91553,Saint-Germain-lès-Corbeil,0
Agriculture,2005,91556,Saint-Hilaire,0.2
Agriculture,2005,91560,Saint-Jean-de-Beauregard,0
Agriculture,2005,91568,Saint-Maurice-Montcouronne,0.3
Agriculture,2005,91570,Saint-Michel-sur-Orge,0
Agriculture,2005,91573,Saint-Pierre-du-Perray,0.3
Agriculture,2005,91578,Saint-Sulpice-de-Favières,0.2
Agriculture,2005,91579,Saint-Vrain,0.4
Agriculture,2005,91581,Saint-Yon,0.1
Agriculture,2005,91587,Saulx-les-Chartreux,1
Agriculture,2005,91589,Savigny-sur-Orge,2.6
Agriculture,2005,91593,Sermaise,1.1
Agriculture,2005,91599,Soisy-sur-École,0.9
Agriculture,2005,91602,Souzy-la-Briche,0.4
Agriculture,2005,91613,Congerville-Thionville,1.3
Agriculture,2005,91617,Tigery,0.3
Agriculture,2005,91619,Torfou,0.7
Agriculture,2005,91629,Valpuiseaux,1.4
Agriculture,2005,91630,Le Val-Saint-Germain,1.2
Agriculture,2005,91631,Varennes-Jarcy,0
Agriculture,2005,91634,Vaugrigneuse,0.7
Agriculture,2005,91635,Vauhallan,0
Agriculture,2005,91639,Vayres-sur-Essonne,0.2
Agriculture,2005,91645,Verrières-le-Buisson,0.1
Agriculture,2005,91648,Vert-le-Grand,1.9
Agriculture,2005,91649,Vert-le-Petit,0.4
Agriculture,2005,91654,Videlles,1.8
Agriculture,2005,91657,Vigneux-sur-Seine,0
Agriculture,2005,91659,Villabé,0
Agriculture,2005,91661,Villebon-sur-Yvette,0.3
Agriculture,2005,91662,Villeconin,1.2
Agriculture,2005,91665,La Ville-du-Bois,0
Agriculture,2005,91666,Villejust,0.4
Agriculture,2005,91671,Villeneuve-sur-Auvers,0.9
Agriculture,2005,91679,Villiers-le-Bâcle,0.1
Agriculture,2005,91685,Villiers-sur-Orge,0
Agriculture,2005,91687,Viry-Châtillon,0
Agriculture,2005,91689,Wissous,0.4
Agriculture,2005,91691,Yerres,0
Agriculture,2005,91692,Les Ulis,0
Agriculture,2005,92002,Antony,0.1
Agriculture,2005,92004,Asnières-sur-Seine,0
Agriculture,2005,92007,Bagneux,0
Agriculture,2005,92012,Boulogne-Billancourt,0.1
Agriculture,2005,92019,Châtenay-Malabry,0.2
Agriculture,2005,92020,Châtillon,0.4
Agriculture,2005,92023,Clamart,0
Agriculture,2005,92024,Clichy,0.1
Agriculture,2005,92025,Colombes,0
Agriculture,2005,92026,Courbevoie,0.1
Agriculture,2005,92032,Fontenay-aux-Roses,0
Agriculture,2005,92033,Garches,0
Agriculture,2005,92040,Issy-les-Moulineaux,0.2
Agriculture,2005,92048,Meudon,0.1
Agriculture,2005,92049,Montrouge,0.5
Agriculture,2005,92050,Nanterre,0
Agriculture,2005,92051,Neuilly-sur-Seine,0.2
Agriculture,2005,92062,Puteaux,0
Agriculture,2005,92063,Rueil-Malmaison,0.3
Agriculture,2005,92064,Saint-Cloud,0
Agriculture,2005,92071,Sceaux,0.5
Agriculture,2005,92072,Sèvres,0
Agriculture,2005,92073,Suresnes,0
Agriculture,2005,92076,Vaucresson,0
Agriculture,2005,93001,Aubervilliers,0.3
Agriculture,2005,93005,Aulnay-sous-Bois,0
Agriculture,2005,93006,Bagnolet,0
Agriculture,2005,93007,Le Blanc-Mesnil,0
Agriculture,2005,93010,Bondy,0
Agriculture,2005,93015,Coubron,0
Agriculture,2005,93027,La Courneuve,0
Agriculture,2005,93029,Drancy,0
Agriculture,2005,93032,Gagny,0
Agriculture,2005,93045,Les Lilas,0
Agriculture,2005,93046,Livry-Gargan,1.3
Agriculture,2005,93047,Montfermeil,0
Agriculture,2005,93048,Montreuil,0.4
Agriculture,2005,93049,Neuilly-Plaisance,0
Agriculture,2005,93050,Neuilly-sur-Marne,0
Agriculture,2005,93051,Noisy-le-Grand,0
Agriculture,2005,93053,Noisy-le-Sec,0
Agriculture,2005,93055,Pantin,0
Agriculture,2005,93061,Le Pré-Saint-Gervais,0
Agriculture,2005,93064,Rosny-sous-Bois,1.7
Agriculture,2005,93066,Saint-Denis,0.1
Agriculture,2005,93070,Saint-Ouen,0.2
Agriculture,2005,93071,Sevran,0.1
Agriculture,2005,93072,Stains,0
Agriculture,2005,93073,Tremblay-en-France,0.7
Agriculture,2005,93074,Vaujours,0.3
Agriculture,2005,93078,Villepinte,0
Agriculture,2005,93079,Villetaneuse,0
Agriculture,2005,94002,Alfortville,0.1
Agriculture,2005,94003,Arcueil,0
Agriculture,2005,94004,Boissy-Saint-Léger,0.6
Agriculture,2005,94011,Bonneuil-sur-Marne,0
Agriculture,2005,94015,Bry-sur-Marne,0
Agriculture,2005,94016,Cachan,0
Agriculture,2005,94017,Champigny-sur-Marne,0
Agriculture,2005,94019,Chennevières-sur-Marne,0
Agriculture,2005,94028,Créteil,0.1
Agriculture,2005,94033,Fontenay-sous-Bois,0.1
Agriculture,2005,94041,Ivry-sur-Seine,0.1
Agriculture,2005,94043,Le Kremlin-Bicêtre,0
Agriculture,2005,94044,Limeil-Brévannes,0
Agriculture,2005,94046,Maisons-Alfort,0
Agriculture,2005,94047,Mandres-les-Roses,3.5
Agriculture,2005,94048,Marolles-en-Brie,0
Agriculture,2005,94052,Nogent-sur-Marne,0
Agriculture,2005,94053,Noiseau,0.2
Agriculture,2005,94056,Périgny,1.5
Agriculture,2005,94058,Le Perreux-sur-Marne,0
Agriculture,2005,94059,Le Plessis-Trévise,0
Agriculture,2005,94060,La Queue-en-Brie,0.5
Agriculture,2005,94065,Rungis,0.4
Agriculture,2005,94067,Saint-Mandé,0
Agriculture,2005,94068,Saint-Maur-des-Fossés,0.1
Agriculture,2005,94069,Saint-Maurice,0
Agriculture,2005,94070,Santeny,0.4
Agriculture,2005,94071,Sucy-en-Brie,0.1
Agriculture,2005,94073,Thiais,0.6
Agriculture,2005,94074,Valenton,0
Agriculture,2005,94075,Villecresnes,0
Agriculture,2005,94076,Villejuif,0.1
Agriculture,2005,94077,Villeneuve-le-Roi,0
Agriculture,2005,94078,Villeneuve-Saint-Georges,0
Agriculture,2005,94079,Villiers-sur-Marne,0
Agriculture,2005,94081,Vitry-sur-Seine,0.3
Agriculture,2005,95002,Ableiges,0.4
Agriculture,2005,95008,Aincourt,0.4
Agriculture,2005,95011,Ambleville,0.9
Agriculture,2005,95012,Amenucourt,0.3
Agriculture,2005,95014,Andilly,0
Agriculture,2005,95018,Argenteuil,0.2
Agriculture,2005,95019,Arnouville,0.1
Agriculture,2005,95023,Arronville,1.4
Agriculture,2005,95024,Arthies,0
Agriculture,2005,95026,Asnières-sur-Oise,0.5
Agriculture,2005,95028,Attainville,0.9
Agriculture,2005,95039,Auvers-sur-Oise,0.9
Agriculture,2005,95040,Avernes,1.7
Agriculture,2005,95042,Baillet-en-France,0.5
Agriculture,2005,95046,Banthelu,0.9
Agriculture,2005,95051,Beauchamp,0
Agriculture,2005,95052,Beaumont-sur-Oise,0
Agriculture,2005,95054,Le Bellay-en-Vexin,0.6
Agriculture,2005,95055,Bellefontaine,0.4
Agriculture,2005,95056,Belloy-en-France,2.2
Agriculture,2005,95058,Bernes-sur-Oise,0.9
Agriculture,2005,95059,Berville,0.9
Agriculture,2005,95060,Bessancourt,0.2
Agriculture,2005,95061,Béthemont-la-Forêt,0.2
Agriculture,2005,95063,Bezons,0.4
Agriculture,2005,95074,Boisemont,0
Agriculture,2005,95078,Boissy-l'Aillerie,0.4
Agriculture,2005,95088,Bonneuil-en-France,0
Agriculture,2005,95091,Bouffémont,0.1
Agriculture,2005,95094,Bouqueval,0.3
Agriculture,2005,95101,Bray-et-Lû,0.1
Agriculture,2005,95102,Bréançon,0.6
Agriculture,2005,95116,Bruyères-sur-Oise,0
Agriculture,2005,95119,Buhy,0.7
Agriculture,2005,95120,Butry-sur-Oise,0.7
Agriculture,2005,95127,Cergy,1.1
Agriculture,2005,95134,Champagne-sur-Oise,0.9
Agriculture,2005,95139,La Chapelle-en-Vexin,0.4
Agriculture,2005,95141,Charmont,0.3
Agriculture,2005,95142,Chars,0.9
Agriculture,2005,95144,Châtenay-en-France,0.2
Agriculture,2005,95149,Chaumontel,0.2
Agriculture,2005,95150,Chaussy,1.5
Agriculture,2005,95151,Chauvry,0.1
Agriculture,2005,95154,Chennevières-lès-Louvres,0.4
Agriculture,2005,95157,Chérence,0.3
Agriculture,2005,95166,Cléry-en-Vexin,0.9
